participant_id,OrthoET_trial_number,OrthoET_trial_order,OrthoET_high,OrthoET_low,OrthoET_illegal,OrthoET_unpron,OrthoET_high_position,OrthoET_IA_label,OrthoET_response_time,OrthoET_response_choice,OrthoET_response_choice_accuracy_high,OrthoET_response_choice_accuracy_highlow,OrthoET_IA_fixation_count,OrthoET_IA_fixation_%,OrthoET_IA_dwell_time,OrthoET_IA_dwell_time%,OrthoET_IA_run_count,OrthoET_IA_first_run_fixation_count,OrthoET_IA_first_run_fixation%,OrthoET_IA_first_run_dwell_time,Ortho_ET_IA_inclusion,Ortho_ET_accuracy,accurate_trials,Ortho_ET_accuracy_inclusion,Ortho_ET_met_both_inclusion_count,Ortho_ET_met_both_inclusion
c194011,15,15,dren,wrop,zhux,xwsx,1,Low_Ortho_IA,13726,High_Ortho,1,1,10,0.4167,5562,0.4192,5,2,0.0833,1322,1,1,18,TRUE,18,1
c194011,15,15,dren,wrop,zhux,xwsx,1,Illegal_IA,13726,High_Ortho,1,1,2,0.0833,484,0.0365,1,2,0.0833,484,1,1,18,TRUE,18,1
c194011,15,15,dren,wrop,zhux,xwsx,1,Unpron_IA,13726,High_Ortho,1,1,2,0.0833,586,0.0442,1,2,0.0833,586,1,1,18,TRUE,18,1
c194011,16,16,whon,phud,fvej,kdsj,2,High_Ortho_IA,3749,High_Ortho,1,1,1,0.1,1930,0.564,1,1,0.1,1930,1,1,18,TRUE,18,1
c194011,16,16,whon,phud,fvej,kdsj,2,Low_Ortho_IA,3749,High_Ortho,1,1,3,0.3,456,0.1333,1,3,0.3,456,1,1,18,TRUE,18,1
c194011,16,16,whon,phud,fvej,kdsj,2,Illegal_IA,3749,High_Ortho,1,1,2,0.2,378,0.1105,1,2,0.2,378,1,1,18,TRUE,18,1
c194011,16,16,whon,phud,fvej,kdsj,2,Unpron_IA,3749,High_Ortho,1,1,3,0.3,402,0.1175,1,3,0.3,402,1,1,18,TRUE,18,1
c194011,17,17,slen,knef,czih,fxgk,4,High_Ortho_IA,4024,Low_Ortho,0,1,2,0.1818,1110,0.2778,1,2,0.1818,1110,1,1,18,TRUE,18,1
c194011,17,17,slen,knef,czih,fxgk,4,Low_Ortho_IA,4024,Low_Ortho,0,1,3,0.2727,1494,0.3739,2,1,0.0909,346,1,1,18,TRUE,18,1
c194011,17,17,slen,knef,czih,fxgk,4,Illegal_IA,4024,Low_Ortho,0,1,3,0.2727,686,0.1717,2,1,0.0909,186,1,1,18,TRUE,18,1
c194011,17,17,slen,knef,czih,fxgk,4,Unpron_IA,4024,Low_Ortho,0,1,2,0.1818,432,0.1081,1,2,0.1818,432,1,1,18,TRUE,18,1
c194011,18,18,whan,phey,sruv,pnzh,4,High_Ortho_IA,5767,High_Ortho,1,1,3,0.2727,2064,0.3552,2,1,0.0909,546,1,1,18,TRUE,18,1
c194011,18,18,whan,phey,sruv,pnzh,4,Low_Ortho_IA,5767,High_Ortho,1,1,2,0.1818,514,0.0885,1,2,0.1818,514,1,1,18,TRUE,18,1
c194011,18,18,whan,phey,sruv,pnzh,4,Illegal_IA,5767,High_Ortho,1,1,4,0.3636,1912,0.3291,2,1,0.0909,476,1,1,18,TRUE,18,1
c194011,18,18,whan,phey,sruv,pnzh,4,Unpron_IA,5767,High_Ortho,1,1,1,0.0909,978,0.1683,1,1,0.0909,978,1,1,18,TRUE,18,1
c194013,1,1,blet,syod,vyuj,tvqf,1,High_Ortho_IA,6433,High_Ortho,1,1,5,0.4167,4126,0.6411,4,1,0.0833,506,1,1,18,TRUE,18,1
c194013,1,1,blet,syod,vyuj,tvqf,1,Low_Ortho_IA,6433,High_Ortho,1,1,4,0.3333,1244,0.1933,2,2,0.1667,426,1,1,18,TRUE,18,1
c194013,1,1,blet,syod,vyuj,tvqf,1,Illegal_IA,6433,High_Ortho,1,1,1,0.0833,406,0.0631,1,1,0.0833,406,1,1,18,TRUE,18,1
c194013,1,1,blet,syod,vyuj,tvqf,1,Unpron_IA,6433,High_Ortho,1,1,1,0.0833,388,0.0603,1,1,0.0833,388,1,1,18,TRUE,18,1
c194013,2,2,brel,snek,pjih,kqwp,2,High_Ortho_IA,6981,Low_Ortho,0,1,1,0.1111,832,0.1166,1,1,0.1111,832,1,1,18,TRUE,18,1
c194013,2,2,brel,snek,pjih,kqwp,2,Low_Ortho_IA,6981,Low_Ortho,0,1,4,0.4444,5272,0.7388,2,1,0.1111,798,1,1,18,TRUE,18,1
c194013,2,2,brel,snek,pjih,kqwp,2,Illegal_IA,6981,Low_Ortho,0,1,1,0.1111,280,0.0392,1,1,0.1111,280,1,1,18,TRUE,18,1
c194013,2,2,brel,snek,pjih,kqwp,2,Unpron_IA,6981,Low_Ortho,0,1,2,0.2222,444,0.0622,1,2,0.2222,444,1,1,18,TRUE,18,1
c194013,3,3,bril,sqip,fnoq,bkgv,2,High_Ortho_IA,6472,High_Ortho,1,1,7,0.4667,3844,0.6006,5,1,0.0667,714,1,1,18,TRUE,18,1
c194013,3,3,bril,sqip,fnoq,bkgv,2,Low_Ortho_IA,6472,High_Ortho,1,1,3,0.2,716,0.1119,2,1,0.0667,488,1,1,18,TRUE,18,1
c194013,3,3,bril,sqip,fnoq,bkgv,2,Illegal_IA,6472,High_Ortho,1,1,2,0.1333,788,0.1231,2,1,0.0667,356,1,1,18,TRUE,18,1
c194013,3,3,bril,sqip,fnoq,bkgv,2,Unpron_IA,6472,High_Ortho,1,1,1,0.0667,508,0.0794,1,1,0.0667,508,1,1,18,TRUE,18,1
c194013,4,4,skad,plic,hkiy,mgnz,1,Low_Ortho_IA,9593,High_Ortho,1,1,4,0.2353,4596,0.4899,3,2,0.1176,616,1,1,18,TRUE,18,1
c194013,4,4,skad,plic,hkiy,mgnz,1,High_Ortho_IA,9593,High_Ortho,1,1,3,0.1765,1420,0.1514,2,2,0.1176,726,1,1,18,TRUE,18,1
c194013,4,4,skad,plic,hkiy,mgnz,1,Illegal_IA,9593,High_Ortho,1,1,4,0.2353,942,0.1004,2,2,0.1176,616,1,1,18,TRUE,18,1
c194013,4,4,skad,plic,hkiy,mgnz,1,Unpron_IA,9593,High_Ortho,1,1,3,0.1765,674,0.0718,2,2,0.1176,376,1,1,18,TRUE,18,1
c194013,5,5,prit,twap,wgiy,bkjd,1,High_Ortho_IA,6511,Low_Ortho,0,1,3,0.3,1312,0.198,2,2,0.2,300,1,1,18,TRUE,18,1
c194013,5,5,prit,twap,wgiy,bkjd,1,Low_Ortho_IA,6511,Low_Ortho,0,1,4,0.4,4516,0.6816,2,2,0.2,2200,1,1,18,TRUE,18,1
c194013,5,5,prit,twap,wgiy,bkjd,1,Illegal_IA,6511,Low_Ortho,0,1,1,0.1,276,0.0417,1,1,0.1,276,1,1,18,TRUE,18,1
c194013,5,5,prit,twap,wgiy,bkjd,1,Unpron_IA,6511,Low_Ortho,0,1,1,0.1,238,0.0359,1,1,0.1,238,1,1,18,TRUE,18,1
c194013,6,6,dren,wrop,zhux,xwsx,2,High_Ortho_IA,5557,High_Ortho,1,1,5,0.4167,3090,0.555,3,2,0.1667,408,1,1,18,TRUE,18,1
c194013,6,6,dren,wrop,zhux,xwsx,2,Low_Ortho_IA,5557,High_Ortho,1,1,3,0.25,1262,0.2267,2,1,0.0833,830,1,1,18,TRUE,18,1
c194013,6,6,dren,wrop,zhux,xwsx,2,Illegal_IA,5557,High_Ortho,1,1,1,0.0833,306,0.055,1,1,0.0833,306,1,1,18,TRUE,18,1
c194013,6,6,dren,wrop,zhux,xwsx,2,Unpron_IA,5557,High_Ortho,1,1,1,0.0833,448,0.0805,1,1,0.0833,448,1,1,18,TRUE,18,1
c194013,7,7,cret,glek,bduw,vghk,2,High_Ortho_IA,6199,High_Ortho,1,1,3,0.3333,3570,0.5569,2,2,0.2222,436,1,1,18,TRUE,18,1
c194013,7,7,cret,glek,bduw,vghk,2,Low_Ortho_IA,6199,High_Ortho,1,1,2,0.2222,1698,0.2649,1,2,0.2222,1698,1,1,18,TRUE,18,1
c194013,7,7,cret,glek,bduw,vghk,2,Illegal_IA,6199,High_Ortho,1,1,2,0.2222,536,0.0836,1,2,0.2222,536,1,1,18,TRUE,18,1
c194013,7,7,cret,glek,bduw,vghk,2,Unpron_IA,6199,High_Ortho,1,1,1,0.1111,290,0.0452,1,1,0.1111,290,1,1,18,TRUE,18,1
c194013,8,8,grat,wrup,sviw,tkvc,3,High_Ortho_IA,6645,High_Ortho,1,1,2,0.2222,4446,0.6583,2,1,0.1111,780,1,1,18,TRUE,18,1
c194013,8,8,grat,wrup,sviw,tkvc,3,Low_Ortho_IA,6645,High_Ortho,1,1,2,0.2222,378,0.056,1,2,0.2222,378,1,1,18,TRUE,18,1
c194013,8,8,grat,wrup,sviw,tkvc,3,Illegal_IA,6645,High_Ortho,1,1,2,0.2222,354,0.0524,1,2,0.2222,354,1,1,18,TRUE,18,1
c194013,8,8,grat,wrup,sviw,tkvc,3,Unpron_IA,6645,High_Ortho,1,1,1,0.1111,500,0.074,1,1,0.1111,500,1,1,18,TRUE,18,1
c194013,9,9,gred,wreb,gwiy,ktlh,4,High_Ortho_IA,7234,High_Ortho,1,1,3,0.3,3990,0.5449,2,1,0.1,580,1,1,18,TRUE,18,1
c194013,9,9,gred,wreb,gwiy,ktlh,4,Low_Ortho_IA,7234,High_Ortho,1,1,3,0.3,1972,0.2693,2,2,0.2,914,1,1,18,TRUE,18,1
c194013,9,9,gred,wreb,gwiy,ktlh,4,Illegal_IA,7234,High_Ortho,1,1,2,0.2,708,0.0967,1,2,0.2,708,1,1,18,TRUE,18,1
c194013,9,9,gred,wreb,gwiy,ktlh,4,Unpron_IA,7234,High_Ortho,1,1,1,0.1,302,0.0412,1,1,0.1,302,1,1,18,TRUE,18,1
c194013,10,10,slan,tway,bfiw,hvfn,4,High_Ortho_IA,7291,High_Ortho,1,1,5,0.3846,3550,0.4961,3,1,0.0769,264,1,1,18,TRUE,18,1
c194013,10,10,slan,tway,bfiw,hvfn,4,Low_Ortho_IA,7291,High_Ortho,1,1,2,0.1538,2368,0.3309,2,1,0.0769,1572,1,1,18,TRUE,18,1
c194013,10,10,slan,tway,bfiw,hvfn,4,Illegal_IA,7291,High_Ortho,1,1,2,0.1538,370,0.0517,1,2,0.1538,370,1,1,18,TRUE,18,1
c194013,10,10,slan,tway,bfiw,hvfn,4,Unpron_IA,7291,High_Ortho,1,1,3,0.2308,650,0.0908,2,1,0.0769,190,1,1,18,TRUE,18,1
c194013,11,11,drel,sqow,vwux,fzgj,3,High_Ortho_IA,8330,High_Ortho,1,1,6,0.375,2416,0.3044,4,1,0.0625,346,1,1,18,TRUE,18,1
c194013,11,11,drel,sqow,vwux,fzgj,3,Low_Ortho_IA,8330,High_Ortho,1,1,3,0.1875,776,0.0978,2,1,0.0625,438,1,1,18,TRUE,18,1
c194013,11,11,drel,sqow,vwux,fzgj,3,Illegal_IA,8330,High_Ortho,1,1,2,0.125,1006,0.1267,2,1,0.0625,504,1,1,18,TRUE,18,1
c194013,11,11,drel,sqow,vwux,fzgj,3,Unpron_IA,8330,High_Ortho,1,1,4,0.25,3192,0.4021,3,2,0.125,2148,1,1,18,TRUE,18,1
c194013,12,12,clar,glip,hvej,bcsr,1,High_Ortho_IA,6879,Low_Ortho,0,1,2,0.1818,356,0.0524,1,2,0.1818,356,1,1,18,TRUE,18,1
c194013,12,12,clar,glip,hvej,bcsr,1,Low_Ortho_IA,6879,Low_Ortho,0,1,6,0.5455,5182,0.7623,3,2,0.1818,308,1,1,18,TRUE,18,1
c194013,12,12,clar,glip,hvej,bcsr,1,Illegal_IA,6879,Low_Ortho,0,1,1,0.0909,504,0.0741,1,1,0.0909,504,1,1,18,TRUE,18,1
c194013,12,12,clar,glip,hvej,bcsr,1,Unpron_IA,6879,Low_Ortho,0,1,1,0.0909,474,0.0697,1,1,0.0909,474,1,1,18,TRUE,18,1
c194013,13,13,clat,knoy,csih,dhhx,4,High_Ortho_IA,6895,High_Ortho,1,1,5,0.3571,4608,0.6721,3,1,0.0714,328,1,1,18,TRUE,18,1
c194013,13,13,clat,knoy,csih,dhhx,4,Low_Ortho_IA,6895,High_Ortho,1,1,3,0.2143,842,0.1228,2,1,0.0714,310,1,1,18,TRUE,18,1
c194013,13,13,clat,knoy,csih,dhhx,4,Illegal_IA,6895,High_Ortho,1,1,2,0.1429,340,0.0496,1,2,0.1429,340,1,1,18,TRUE,18,1
c194013,13,13,clat,knoy,csih,dhhx,4,Unpron_IA,6895,High_Ortho,1,1,3,0.2143,612,0.0893,2,2,0.1429,382,1,1,18,TRUE,18,1
c194013,14,14,pred,syew,pvuj,rxbf,3,High_Ortho_IA,4938,High_Ortho,1,1,3,0.3,1960,0.3982,2,2,0.2,820,1,1,18,TRUE,18,1
c194013,14,14,pred,syew,pvuj,rxbf,3,Low_Ortho_IA,4938,High_Ortho,1,1,1,0.1,196,0.0398,1,1,0.1,196,1,1,18,TRUE,18,1
c194013,14,14,pred,syew,pvuj,rxbf,3,Illegal_IA,4938,High_Ortho,1,1,1,0.1,794,0.1613,1,1,0.1,794,1,1,18,TRUE,18,1
c194013,14,14,pred,syew,pvuj,rxbf,3,Unpron_IA,4938,High_Ortho,1,1,3,0.3,730,0.1483,2,1,0.1,284,1,1,18,TRUE,18,1
c194013,15,15,blar,skub,sfuj,gpvj,3,High_Ortho_IA,5983,High_Ortho,1,1,1,0.1429,4204,0.6803,1,1,0.1429,4204,1,1,18,TRUE,18,1
c194013,15,15,blar,skub,sfuj,gpvj,3,Low_Ortho_IA,5983,High_Ortho,1,1,1,0.1429,466,0.0754,1,1,0.1429,466,1,1,18,TRUE,18,1
c194013,15,15,blar,skub,sfuj,gpvj,3,Illegal_IA,5983,High_Ortho,1,1,3,0.4286,826,0.1337,2,2,0.2857,368,1,1,18,TRUE,18,1
c194013,15,15,blar,skub,sfuj,gpvj,3,Unpron_IA,5983,High_Ortho,1,1,1,0.1429,342,0.0553,1,1,0.1429,342,1,1,18,TRUE,18,1
c194013,16,16,slen,knef,czih,fxgk,2,High_Ortho_IA,6044,Low_Ortho,0,1,4,0.3636,1422,0.2373,3,1,0.0909,562,1,1,18,TRUE,18,1
c194013,16,16,slen,knef,czih,fxgk,2,Low_Ortho_IA,6044,Low_Ortho,0,1,4,0.3636,3568,0.5955,3,2,0.1818,246,1,1,18,TRUE,18,1
c194013,16,16,slen,knef,czih,fxgk,2,Illegal_IA,6044,Low_Ortho,0,1,1,0.0909,344,0.0574,1,1,0.0909,344,1,1,18,TRUE,18,1
c194013,16,16,slen,knef,czih,fxgk,2,Unpron_IA,6044,Low_Ortho,0,1,1,0.0909,324,0.0541,1,1,0.0909,324,1,1,18,TRUE,18,1
c194013,17,17,whon,phud,fvej,kdsj,4,High_Ortho_IA,5993,High_Ortho,1,1,2,0.1818,1986,0.3292,2,1,0.0909,618,1,1,18,TRUE,18,1
c194013,17,17,whon,phud,fvej,kdsj,4,Low_Ortho_IA,5993,High_Ortho,1,1,2,0.1818,2032,0.3369,2,1,0.0909,330,1,1,18,TRUE,18,1
c194013,17,17,whon,phud,fvej,kdsj,4,Illegal_IA,5993,High_Ortho,1,1,1,0.0909,346,0.0574,1,1,0.0909,346,1,1,18,TRUE,18,1
c194013,17,17,whon,phud,fvej,kdsj,4,Unpron_IA,5993,High_Ortho,1,1,3,0.2727,558,0.0925,2,1,0.0909,204,1,1,18,TRUE,18,1
c194013,18,18,whan,phey,sruv,pnzh,1,High_Ortho_IA,6436,High_Ortho,1,1,4,0.4,3424,0.5268,3,1,0.1,518,1,1,18,TRUE,18,1
c194013,18,18,whan,phey,sruv,pnzh,1,Low_Ortho_IA,6436,High_Ortho,1,1,1,0.1,876,0.1348,1,1,0.1,876,1,1,18,TRUE,18,1
c194013,18,18,whan,phey,sruv,pnzh,1,Illegal_IA,6436,High_Ortho,1,1,1,0.1,372,0.0572,1,1,0.1,372,1,1,18,TRUE,18,1
c194013,18,18,whan,phey,sruv,pnzh,1,Unpron_IA,6436,High_Ortho,1,1,3,0.3,1520,0.2338,2,2,0.2,420,1,1,18,TRUE,18,1
c194014,1,1,drel,sqow,vwux,fzgj,2,High_Ortho_IA,5098,High_Ortho,1,1,3,0.3,2808,0.5525,3,1,0.1,368,1,1,18,TRUE,18,1
c194014,1,1,drel,sqow,vwux,fzgj,2,Low_Ortho_IA,5098,High_Ortho,1,1,2,0.2,546,0.1074,1,2,0.2,546,1,1,18,TRUE,18,1
c194014,1,1,drel,sqow,vwux,fzgj,2,Illegal_IA,5098,High_Ortho,1,1,1,0.1,368,0.0724,1,1,0.1,368,1,1,18,TRUE,18,1
c194014,1,1,drel,sqow,vwux,fzgj,2,Unpron_IA,5098,High_Ortho,1,1,3,0.3,1000,0.1968,1,3,0.3,1000,1,1,18,TRUE,18,1
c194014,2,2,blar,skub,sfuj,gpvj,4,High_Ortho_IA,5490,High_Ortho,1,1,5,0.3333,2094,0.4148,3,1,0.0667,382,1,1,18,TRUE,18,1
c194014,2,2,blar,skub,sfuj,gpvj,4,Low_Ortho_IA,5490,High_Ortho,1,1,6,0.4,1820,0.3605,3,3,0.2,688,1,1,18,TRUE,18,1
c194014,2,2,blar,skub,sfuj,gpvj,4,Illegal_IA,5490,High_Ortho,1,1,2,0.1333,316,0.0626,1,2,0.1333,316,1,1,18,TRUE,18,1
c194014,2,2,blar,skub,sfuj,gpvj,4,Unpron_IA,5490,High_Ortho,1,1,1,0.0667,456,0.0903,1,1,0.0667,456,1,1,18,TRUE,18,1
c194014,3,3,slan,tway,bfiw,hvfn,3,High_Ortho_IA,3434,Low_Ortho,0,1,1,0.1111,218,0.0641,1,1,0.1111,218,1,1,18,TRUE,18,1
c194014,3,3,slan,tway,bfiw,hvfn,3,Low_Ortho_IA,3434,Low_Ortho,0,1,5,0.5556,1540,0.4529,3,1,0.1111,436,1,1,18,TRUE,18,1
c194014,3,3,slan,tway,bfiw,hvfn,3,Illegal_IA,3434,Low_Ortho,0,1,1,0.1111,410,0.1206,1,1,0.1111,410,1,1,18,TRUE,18,1
c194014,3,3,slan,tway,bfiw,hvfn,3,Unpron_IA,3434,Low_Ortho,0,1,1,0.1111,534,0.1571,1,1,0.1111,534,1,1,18,TRUE,18,1
c194014,4,4,clat,knoy,csih,dhhx,4,High_Ortho_IA,4373,Low_Ortho,0,1,1,0.0909,834,0.1992,1,1,0.0909,834,1,1,18,TRUE,18,1
c194014,4,4,clat,knoy,csih,dhhx,4,Low_Ortho_IA,4373,Low_Ortho,0,1,5,0.4545,2332,0.5571,2,2,0.1818,422,1,1,18,TRUE,18,1
c194014,4,4,clat,knoy,csih,dhhx,4,Illegal_IA,4373,Low_Ortho,0,1,1,0.0909,330,0.0788,1,1,0.0909,330,1,1,18,TRUE,18,1
c194014,4,4,clat,knoy,csih,dhhx,4,Unpron_IA,4373,Low_Ortho,0,1,2,0.1818,500,0.1194,2,1,0.0909,134,1,1,18,TRUE,18,1
c194014,5,5,gred,wreb,gwiy,ktlh,1,High_Ortho_IA,4318,Low_Ortho,0,1,4,0.3333,832,0.2737,2,2,0.1667,356,0,1,18,TRUE,18,1
c194014,5,5,gred,wreb,gwiy,ktlh,1,Low_Ortho_IA,4318,Low_Ortho,0,1,5,0.4167,1558,0.5125,2,4,0.3333,548,0,1,18,TRUE,18,1
c194014,5,5,gred,wreb,gwiy,ktlh,1,Illegal_IA,4318,Low_Ortho,0,1,2,0.1667,370,0.1217,2,1,0.0833,28,0,1,18,TRUE,18,1
c194014,5,5,gred,wreb,gwiy,ktlh,1,Unpron_IA,4318,Low_Ortho,0,1,0,0,0,0,0,.,.,.,0,1,18,TRUE,18,1
c194014,6,6,cret,glek,bduw,vghk,1,High_Ortho_IA,4651,High_Ortho,1,1,4,0.3636,1508,0.3454,2,3,0.2727,476,1,1,18,TRUE,18,1
c194014,6,6,cret,glek,bduw,vghk,1,Low_Ortho_IA,4651,High_Ortho,1,1,1,0.0909,500,0.1145,1,1,0.0909,500,1,1,18,TRUE,18,1
c194014,6,6,cret,glek,bduw,vghk,1,Illegal_IA,4651,High_Ortho,1,1,2,0.1818,906,0.2075,1,2,0.1818,906,1,1,18,TRUE,18,1
c194014,6,6,cret,glek,bduw,vghk,1,Unpron_IA,4651,High_Ortho,1,1,3,0.2727,1092,0.2501,2,1,0.0909,358,1,1,18,TRUE,18,1
c194014,7,7,brel,snek,pjih,kqwp,1,High_Ortho_IA,3488,High_Ortho,1,1,2,0.3333,1436,0.4112,1,2,0.3333,1436,1,1,18,TRUE,18,1
c194014,7,7,brel,snek,pjih,kqwp,1,Low_Ortho_IA,3488,High_Ortho,1,1,1,0.1667,662,0.1896,1,1,0.1667,662,1,1,18,TRUE,18,1
c194014,7,7,brel,snek,pjih,kqwp,1,Illegal_IA,3488,High_Ortho,1,1,1,0.1667,378,0.1082,1,1,0.1667,378,1,1,18,TRUE,18,1
c194014,7,7,brel,snek,pjih,kqwp,1,Unpron_IA,3488,High_Ortho,1,1,1,0.1667,400,0.1145,1,1,0.1667,400,1,1,18,TRUE,18,1
c194014,8,8,slen,knef,czih,fxgk,2,High_Ortho_IA,2885,High_Ortho,1,1,4,0.4444,1876,0.6578,2,1,0.1111,340,0,1,18,TRUE,18,1
c194014,8,8,slen,knef,czih,fxgk,2,Low_Ortho_IA,2885,High_Ortho,1,1,0,0,0,0,0,.,.,.,0,1,18,TRUE,18,1
c194014,8,8,slen,knef,czih,fxgk,2,Illegal_IA,2885,High_Ortho,1,1,2,0.2222,308,0.108,1,2,0.2222,308,0,1,18,TRUE,18,1
c194014,8,8,slen,knef,czih,fxgk,2,Unpron_IA,2885,High_Ortho,1,1,1,0.1111,404,0.1417,1,1,0.1111,404,0,1,18,TRUE,18,1
c194014,9,9,whan,phey,sruv,pnzh,2,High_Ortho_IA,3690,High_Ortho,1,1,5,0.625,2968,0.8235,2,4,0.5,2326,0,1,18,TRUE,18,1
c194014,9,9,whan,phey,sruv,pnzh,2,Low_Ortho_IA,3690,High_Ortho,1,1,0,0,0,0,0,.,.,.,0,1,18,TRUE,18,1
c194014,9,9,whan,phey,sruv,pnzh,2,Illegal_IA,3690,High_Ortho,1,1,0,0,0,0,0,.,.,.,0,1,18,TRUE,18,1
c194014,9,9,whan,phey,sruv,pnzh,2,Unpron_IA,3690,High_Ortho,1,1,2,0.25,390,0.1082,1,2,0.25,390,0,1,18,TRUE,18,1
c194014,10,10,clar,glip,hvej,bcsr,3,High_Ortho_IA,2185,Low_Ortho,0,1,2,0.2,468,0.2201,1,2,0.2,468,1,1,18,TRUE,18,1
c194014,10,10,clar,glip,hvej,bcsr,3,Low_Ortho_IA,2185,Low_Ortho,0,1,2,0.2,574,0.27,2,1,0.1,336,1,1,18,TRUE,18,1
c194014,10,10,clar,glip,hvej,bcsr,3,Illegal_IA,2185,Low_Ortho,0,1,2,0.2,302,0.1421,1,2,0.2,302,1,1,18,TRUE,18,1
c194014,10,10,clar,glip,hvej,bcsr,3,Unpron_IA,2185,Low_Ortho,0,1,2,0.2,574,0.27,1,2,0.2,574,1,1,18,TRUE,18,1
c194014,11,11,skad,plic,hkiy,mgnz,1,Low_Ortho_IA,3401,Low_Ortho,0,1,1,0.1,310,0.0935,1,1,0.1,310,1,1,18,TRUE,18,1
c194014,11,11,skad,plic,hkiy,mgnz,1,High_Ortho_IA,3401,Low_Ortho,0,1,2,0.2,1276,0.385,1,2,0.2,1276,1,1,18,TRUE,18,1
c194014,11,11,skad,plic,hkiy,mgnz,1,Illegal_IA,3401,Low_Ortho,0,1,1,0.1,598,0.1804,1,1,0.1,598,1,1,18,TRUE,18,1
c194014,11,11,skad,plic,hkiy,mgnz,1,Unpron_IA,3401,Low_Ortho,0,1,3,0.3,538,0.1623,1,3,0.3,538,1,1,18,TRUE,18,1
c194014,12,12,grat,wrup,sviw,tkvc,2,High_Ortho_IA,2847,High_Ortho,1,1,4,0.4,1656,0.5652,2,2,0.2,536,1,1,18,TRUE,18,1
c194014,12,12,grat,wrup,sviw,tkvc,2,Low_Ortho_IA,2847,High_Ortho,1,1,2,0.2,278,0.0949,1,2,0.2,278,1,1,18,TRUE,18,1
c194014,12,12,grat,wrup,sviw,tkvc,2,Illegal_IA,2847,High_Ortho,1,1,1,0.1,294,0.1003,1,1,0.1,294,1,1,18,TRUE,18,1
c194014,12,12,grat,wrup,sviw,tkvc,2,Unpron_IA,2847,High_Ortho,1,1,1,0.1,356,0.1215,1,1,0.1,356,1,1,18,TRUE,18,1
c194014,13,13,pred,syew,pvuj,rxbf,4,High_Ortho_IA,1592,High_Ortho,1,1,1,0.25,1266,0.6926,1,1,0.25,1266,0,1,18,TRUE,18,1
c194014,13,13,pred,syew,pvuj,rxbf,4,Low_Ortho_IA,1592,High_Ortho,1,1,1,0.25,196,0.1072,1,1,0.25,196,0,1,18,TRUE,18,1
c194014,13,13,pred,syew,pvuj,rxbf,4,Illegal_IA,1592,High_Ortho,1,1,1,0.25,268,0.1466,1,1,0.25,268,0,1,18,TRUE,18,1
c194014,13,13,pred,syew,pvuj,rxbf,4,Unpron_IA,1592,High_Ortho,1,1,0,0,0,0,0,.,.,.,0,1,18,TRUE,18,1
c194014,14,14,dren,wrop,zhux,xwsx,4,High_Ortho_IA,1978,Low_Ortho,0,1,1,0.1429,190,0.0886,1,1,0.1429,190,1,1,18,TRUE,18,1
c194014,14,14,dren,wrop,zhux,xwsx,4,Low_Ortho_IA,1978,Low_Ortho,0,1,1,0.1429,774,0.361,1,1,0.1429,774,1,1,18,TRUE,18,1
c194014,14,14,dren,wrop,zhux,xwsx,4,Illegal_IA,1978,Low_Ortho,0,1,2,0.2857,486,0.2267,1,2,0.2857,486,1,1,18,TRUE,18,1
c194014,14,14,dren,wrop,zhux,xwsx,4,Unpron_IA,1978,Low_Ortho,0,1,1,0.1429,362,0.1688,1,1,0.1429,362,1,1,18,TRUE,18,1
c194014,15,15,bril,sqip,fnoq,bkgv,3,High_Ortho_IA,3227,High_Ortho,1,1,2,0.2222,1376,0.4226,1,2,0.2222,1376,1,1,18,TRUE,18,1
c194014,15,15,bril,sqip,fnoq,bkgv,3,Low_Ortho_IA,3227,High_Ortho,1,1,2,0.2222,450,0.1382,1,2,0.2222,450,1,1,18,TRUE,18,1
c194014,15,15,bril,sqip,fnoq,bkgv,3,Illegal_IA,3227,High_Ortho,1,1,3,0.3333,844,0.2592,2,1,0.1111,324,1,1,18,TRUE,18,1
c194014,15,15,bril,sqip,fnoq,bkgv,3,Unpron_IA,3227,High_Ortho,1,1,1,0.1111,344,0.1057,1,1,0.1111,344,1,1,18,TRUE,18,1
c194014,16,16,prit,twap,wgiy,bkjd,1,High_Ortho_IA,1600,Low_Ortho,0,1,0,0,0,0,0,.,.,.,0,1,18,TRUE,18,1
c194014,16,16,prit,twap,wgiy,bkjd,1,Low_Ortho_IA,1600,Low_Ortho,0,1,2,0.3333,770,0.4212,2,1,0.1667,134,0,1,18,TRUE,18,1
c194014,16,16,prit,twap,wgiy,bkjd,1,Illegal_IA,1600,Low_Ortho,0,1,2,0.3333,510,0.279,1,2,0.3333,510,0,1,18,TRUE,18,1
c194014,16,16,prit,twap,wgiy,bkjd,1,Unpron_IA,1600,Low_Ortho,0,1,1,0.1667,268,0.1466,1,1,0.1667,268,0,1,18,TRUE,18,1
c194014,17,17,blet,syod,vyuj,tvqf,2,High_Ortho_IA,1766,High_Ortho,1,1,1,0.1429,730,0.3778,1,1,0.1429,730,1,1,18,TRUE,18,1
c194014,17,17,blet,syod,vyuj,tvqf,2,Low_Ortho_IA,1766,High_Ortho,1,1,2,0.2857,326,0.1687,1,2,0.2857,326,1,1,18,TRUE,18,1
c194014,17,17,blet,syod,vyuj,tvqf,2,Illegal_IA,1766,High_Ortho,1,1,2,0.2857,254,0.1315,1,2,0.2857,254,1,1,18,TRUE,18,1
