IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count,has_12_good_trials,Group
.,Full Trial Period,c191060,11,Low_Ortho_IA,346,0.1758,346,104,1836,2,2,Correct,7,High_Ortho,1803,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clat,1,csih,knoy,1,dhhx,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,11,Illegal_IA,226,0.1148,226,226,906,1,1,Correct,7,High_Ortho,1803,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clat,1,csih,knoy,1,dhhx,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,11,Unpron_IA,0,0,.,.,.,.,0,Correct,7,High_Ortho,1803,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clat,1,csih,knoy,1,dhhx,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,12,High_Ortho_IA,452,0.1569,452,118,2304,2,2,Incorrect,6,Low_Ortho,4366,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,12,Low_Ortho_IA,1534,0.5326,332,332,1604,1,5,Incorrect,6,Low_Ortho,4366,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,12,Illegal_IA,466,0.1618,466,466,2844,1,1,Incorrect,6,Low_Ortho,4366,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,12,Unpron_IA,142,0.0493,142,142,2104,1,1,Incorrect,6,Low_Ortho,4366,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,13,High_Ortho_IA,1404,0.5806,472,124,336,2,3,Correct,5,High_Ortho,2314,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,13,Low_Ortho_IA,306,0.1266,306,130,1404,2,2,Correct,5,High_Ortho,2314,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,13,Illegal_IA,148,0.0612,148,148,862,1,1,Correct,5,High_Ortho,2314,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,13,Unpron_IA,294,0.1216,294,294,1074,1,1,Correct,5,High_Ortho,2314,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,14,High_Ortho_IA,1364,0.6945,1364,122,860,2,2,Correct,4,High_Ortho,1821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,blar,3,sfuj,skub,1,gpvj,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,14,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,4,High_Ortho,1821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,blar,3,sfuj,skub,1,gpvj,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,14,Illegal_IA,384,0.1955,384,384,446,1,1,Correct,4,High_Ortho,1821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,blar,3,sfuj,skub,1,gpvj,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,14,Unpron_IA,0,0,.,.,.,.,0,Correct,4,High_Ortho,1821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,blar,3,sfuj,skub,1,gpvj,0,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,15,High_Ortho_IA,1134,0.493,700,700,594,1,4,Correct,3,High_Ortho,2380,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,15,Low_Ortho_IA,388,0.1687,388,388,1700,1,1,Correct,3,High_Ortho,2380,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,15,Illegal_IA,280,0.1217,280,280,274,1,1,Correct,3,High_Ortho,2380,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,15,Unpron_IA,282,0.1226,282,124,1360,2,2,Correct,3,High_Ortho,2380,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,16,High_Ortho_IA,794,0.2319,230,230,630,1,3,Incorrect,2,Low_Ortho,3356,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,16,Low_Ortho_IA,1776,0.5187,370,370,1284,1,2,Incorrect,2,Low_Ortho,3356,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,16,Illegal_IA,290,0.0847,290,290,300,1,1,Incorrect,2,Low_Ortho,3356,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,16,Unpron_IA,324,0.0946,324,324,922,1,1,Incorrect,2,Low_Ortho,3356,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,17,High_Ortho_IA,3036,0.6373,494,494,844,1,3,Correct,1,High_Ortho,4888,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,17,Low_Ortho_IA,810,0.17,810,810,1726,1,1,Correct,1,High_Ortho,4888,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,17,Illegal_IA,290,0.0609,290,290,1376,1,1,Correct,1,High_Ortho,4888,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,17,Unpron_IA,220,0.0462,220,220,564,1,1,Correct,1,High_Ortho,4888,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,17,Unpron_IA,810,0.17,810,810,1726,1,1,Correct,1,High_Ortho,4888,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,18,High_Ortho_IA,1278,0.5124,1278,748,1418,2,2,Correct,0,High_Ortho,2468,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,18,Low_Ortho_IA,388,0.1556,388,388,654,1,1,Correct,0,High_Ortho,2468,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,18,Illegal_IA,280,0.1123,280,280,1104,1,1,Correct,0,High_Ortho,2468,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,18,Unpron_IA,164,0.0658,164,164,454,1,1,Correct,0,High_Ortho,2468,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c191060,18,Unpron_IA,388,0.1556,388,388,654,1,1,Correct,0,High_Ortho,2468,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,16,1,TD
.,Full Trial Period,c194003,1,High_Ortho_IA,5812,0.4906,156,156,614,1,4,Correct,17,High_Ortho,12390,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,grat,3,sviw,wrup,1,tkvc,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,1,Low_Ortho_IA,2878,0.243,942,188,3278,2,3,Correct,17,High_Ortho,12390,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,grat,3,sviw,wrup,1,tkvc,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,1,Illegal_IA,1192,0.1006,754,754,806,1,3,Correct,17,High_Ortho,12390,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,grat,3,sviw,wrup,1,tkvc,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,1,Unpron_IA,1152,0.0972,832,832,1614,1,2,Correct,17,High_Ortho,12390,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,grat,3,sviw,wrup,1,tkvc,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,2,High_Ortho_IA,4282,0.5132,394,394,382,1,5,Correct,16,High_Ortho,8557,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,pred,1,pvuj,syew,1,rxbf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,2,Low_Ortho_IA,2968,0.3557,1158,1158,1726,1,2,Correct,16,High_Ortho,8557,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,pred,1,pvuj,syew,1,rxbf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,2,Illegal_IA,406,0.0487,406,406,816,1,1,Correct,16,High_Ortho,8557,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,pred,1,pvuj,syew,1,rxbf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,2,Unpron_IA,386,0.0463,386,148,1282,2,2,Correct,16,High_Ortho,8557,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,pred,1,pvuj,syew,1,rxbf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,3,High_Ortho_IA,2010,0.4278,2010,2010,3028,1,1,Correct,15,High_Ortho,4657,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,cret,4,bduw,glek,1,vghk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,3,Low_Ortho_IA,744,0.1584,744,210,98,2,2,Correct,15,High_Ortho,4657,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,cret,4,bduw,glek,1,vghk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,3,Illegal_IA,1148,0.2444,1148,152,928,2,2,Correct,15,High_Ortho,4657,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,cret,4,bduw,glek,1,vghk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,3,Unpron_IA,464,0.0988,464,464,2510,1,1,Correct,15,High_Ortho,4657,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,cret,4,bduw,glek,1,vghk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,4,High_Ortho_IA,2070,0.3149,570,570,368,1,5,Incorrect,14,Low_Ortho,6943,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,brel,1,pjih,snek,1,kqwp,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,4,Low_Ortho_IA,2158,0.3283,646,140,1906,2,4,Incorrect,14,Low_Ortho,6943,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,brel,1,pjih,snek,1,kqwp,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,4,Illegal_IA,830,0.1263,388,138,988,2,3,Incorrect,14,Low_Ortho,6943,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,brel,1,pjih,snek,1,kqwp,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,4,Unpron_IA,1192,0.1813,594,594,2626,1,2,Incorrect,14,Low_Ortho,6943,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,brel,1,pjih,snek,1,kqwp,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,5,High_Ortho_IA,752,0.1076,278,278,5970,1,3,Incorrect,13,Low_Ortho,7674,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,prit,3,wgiy,twap,1,bkjd,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,5,Low_Ortho_IA,3338,0.4778,2170,2170,3358,1,4,Incorrect,13,Low_Ortho,7674,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,prit,3,wgiy,twap,1,bkjd,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,5,Illegal_IA,1568,0.2244,1238,480,598,3,4,Incorrect,13,Low_Ortho,7674,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,prit,3,wgiy,twap,1,bkjd,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,5,Unpron_IA,1012,0.1449,1012,1012,2292,1,1,Incorrect,13,Low_Ortho,7674,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,prit,3,wgiy,twap,1,bkjd,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,6,High_Ortho_IA,324,0.0706,324,324,2708,1,1,Incorrect,12,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,dren,2,zhux,wrop,1,xwsx,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,6,Low_Ortho_IA,2962,0.645,200,200,300,1,4,Incorrect,12,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,dren,2,zhux,wrop,1,xwsx,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,6,Illegal_IA,464,0.101,464,464,2202,1,1,Incorrect,12,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,dren,2,zhux,wrop,1,xwsx,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,6,Unpron_IA,376,0.0819,376,376,550,1,1,Incorrect,12,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,dren,2,zhux,wrop,1,xwsx,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,6,Unpron_IA,2962,0.645,200,200,300,1,4,Incorrect,12,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,dren,2,zhux,wrop,1,xwsx,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,7,High_Ortho_IA,2890,0.4869,358,358,924,1,3,Correct,11,High_Ortho,5944,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,drel,2,vwux,sqow,1,fzgj,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,7,Low_Ortho_IA,932,0.157,932,932,1796,1,1,Correct,11,High_Ortho,5944,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,drel,2,vwux,sqow,1,fzgj,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,7,Illegal_IA,244,0.0411,244,244,1494,1,1,Correct,11,High_Ortho,5944,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,drel,2,vwux,sqow,1,fzgj,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,7,Unpron_IA,1300,0.219,322,322,548,1,2,Correct,11,High_Ortho,5944,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,drel,2,vwux,sqow,1,fzgj,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,7,Unpron_IA,932,0.157,932,932,1796,1,1,Correct,11,High_Ortho,5944,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,drel,2,vwux,sqow,1,fzgj,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,8,High_Ortho_IA,3494,0.4281,162,162,454,1,7,Correct,10,High_Ortho,8903,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,gred,1,gwiy,wreb,1,ktlh,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,8,Low_Ortho_IA,3078,0.3771,1152,1016,1602,2,7,Correct,10,High_Ortho,8903,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,gred,1,gwiy,wreb,1,ktlh,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,8,Illegal_IA,752,0.0921,180,180,860,1,2,Correct,10,High_Ortho,8903,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,gred,1,gwiy,wreb,1,ktlh,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,8,Unpron_IA,462,0.0566,462,462,1096,1,1,Correct,10,High_Ortho,8903,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,gred,1,gwiy,wreb,1,ktlh,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,9,High_Ortho_IA,1858,0.3304,1106,1106,3486,1,2,Correct,9,High_Ortho,6413,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,blet,3,vyuj,syod,1,tvqf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,9,Low_Ortho_IA,920,0.1636,244,244,2286,1,3,Correct,9,High_Ortho,6413,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,blet,3,vyuj,syod,1,tvqf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,9,Illegal_IA,1050,0.1867,554,260,606,2,3,Correct,9,High_Ortho,6413,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,blet,3,vyuj,syod,1,tvqf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,9,Unpron_IA,834,0.1483,834,154,2580,2,2,Correct,9,High_Ortho,6413,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,blet,3,vyuj,syod,1,tvqf,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,10,High_Ortho_IA,2058,0.4775,230,230,428,1,3,Correct,8,High_Ortho,5045,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,3,fnoq,sqip,1,bkgv,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,10,Low_Ortho_IA,866,0.2009,304,304,1418,1,2,Correct,8,High_Ortho,5045,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,3,fnoq,sqip,1,bkgv,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,10,Illegal_IA,274,0.0636,274,274,704,1,1,Correct,8,High_Ortho,5045,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,3,fnoq,sqip,1,bkgv,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,10,Unpron_IA,560,0.1299,332,332,1032,1,2,Correct,8,High_Ortho,5045,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,3,fnoq,sqip,1,bkgv,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,11,High_Ortho_IA,2094,0.5083,204,204,568,1,3,Correct,7,High_Ortho,4293,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,1,sfuj,skub,1,gpvj,0,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,11,Low_Ortho_IA,986,0.2393,458,154,830,2,3,Correct,7,High_Ortho,4293,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,1,sfuj,skub,1,gpvj,0,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,11,Illegal_IA,360,0.0874,360,218,1760,2,2,Correct,7,High_Ortho,4293,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,1,sfuj,skub,1,gpvj,0,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,11,Unpron_IA,0,0,.,.,.,.,0,Correct,7,High_Ortho,4293,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,1,sfuj,skub,1,gpvj,0,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,12,High_Ortho_IA,2756,0.6261,2756,570,1914,2,2,Correct,6,High_Ortho,4430,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,clar,4,hvej,glip,1,bcsr,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,12,Low_Ortho_IA,304,0.0691,304,304,320,1,1,Correct,6,High_Ortho,4430,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,clar,4,hvej,glip,1,bcsr,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,12,Illegal_IA,460,0.1045,460,196,1240,2,2,Correct,6,High_Ortho,4430,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,clar,4,hvej,glip,1,bcsr,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,12,Unpron_IA,516,0.1172,516,516,664,1,1,Correct,6,High_Ortho,4430,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,clar,4,hvej,glip,1,bcsr,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,13,High_Ortho_IA,2076,0.5331,1076,182,1474,2,3,Correct,5,High_Ortho,4039,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slen,2,czih,knef,1,fxgk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,13,Low_Ortho_IA,316,0.0812,48,48,912,1,2,Correct,5,High_Ortho,4039,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slen,2,czih,knef,1,fxgk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,13,Illegal_IA,506,0.1299,506,506,2904,1,1,Correct,5,High_Ortho,4039,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slen,2,czih,knef,1,fxgk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,13,Unpron_IA,360,0.0924,360,360,500,1,1,Correct,5,High_Ortho,4039,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slen,2,czih,knef,1,fxgk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,13,Unpron_IA,316,0.0812,48,48,912,1,2,Correct,5,High_Ortho,4039,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slen,2,czih,knef,1,fxgk,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,14,High_Ortho_IA,996,0.1846,396,184,732,2,3,Incorrect,4,Low_Ortho,5458,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,2,bfiw,tway,1,hvfn,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,14,Low_Ortho_IA,2908,0.5391,2676,2676,1672,1,2,Incorrect,4,Low_Ortho,5458,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,2,bfiw,tway,1,hvfn,1,1,17,TRUE,16,1,Dyslexia
.,Full Trial Period,c194003,14,Illegal_IA,244,0.0452,244,244,1372,1,1,Incorrect,4,Low_Ortho,5458,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,2,bfiw,tway,1,hvfn,1,1,17,TRUE,16,1,Dyslexia
