IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count
.,Full Trial Period,c194043,14,Unpron_IA,162,0.04,162,162,284,1,1,Incorrect,4,Low_Ortho,4195,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,14
.,Full Trial Period,c194043,15,High_Ortho_IA,1436,0.5322,316,316,1382,1,3,Correct,3,High_Ortho,3085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,drel,2,vwux,sqow,1,fzgj,1,1,18,TRUE,14
.,Full Trial Period,c194043,15,Low_Ortho_IA,166,0.0615,166,166,516,1,1,Correct,3,High_Ortho,3085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,drel,2,vwux,sqow,1,fzgj,1,1,18,TRUE,14
.,Full Trial Period,c194043,15,Illegal_IA,336,0.1245,336,78,2234,2,2,Correct,3,High_Ortho,3085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,drel,2,vwux,sqow,1,fzgj,1,1,18,TRUE,14
.,Full Trial Period,c194043,15,Unpron_IA,292,0.1082,292,292,712,1,1,Correct,3,High_Ortho,3085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,drel,2,vwux,sqow,1,fzgj,1,1,18,TRUE,14
.,Full Trial Period,c194043,15,Unpron_IA,166,0.0615,166,166,516,1,1,Correct,3,High_Ortho,3085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,drel,2,vwux,sqow,1,fzgj,1,1,18,TRUE,14
.,Full Trial Period,c194043,16,High_Ortho_IA,3412,0.7772,668,668,358,1,4,Correct,2,High_Ortho,4981,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,plic,1,hkiy,skad,1,mgnz,0,1,18,TRUE,14
.,Full Trial Period,c194043,16,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,4981,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,plic,1,hkiy,skad,1,mgnz,0,1,18,TRUE,14
.,Full Trial Period,c194043,16,Illegal_IA,120,0.0273,120,120,1184,1,1,Correct,2,High_Ortho,4981,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,plic,1,hkiy,skad,1,mgnz,0,1,18,TRUE,14
.,Full Trial Period,c194043,16,Unpron_IA,452,0.103,452,452,1358,1,1,Correct,2,High_Ortho,4981,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,plic,1,hkiy,skad,1,mgnz,0,1,18,TRUE,14
.,Full Trial Period,c194043,17,High_Ortho_IA,428,0.1697,428,428,1500,1,1,Incorrect,1,Low_Ortho,2316,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,0,1,18,TRUE,14
.,Full Trial Period,c194043,17,Low_Ortho_IA,1500,0.5948,1036,1036,410,1,2,Incorrect,1,Low_Ortho,2316,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,0,1,18,TRUE,14
.,Full Trial Period,c194043,17,Illegal_IA,0,0,.,.,.,.,0,Incorrect,1,Low_Ortho,2316,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,0,1,18,TRUE,14
.,Full Trial Period,c194043,17,Unpron_IA,248,0.0983,248,110,1992,2,2,Incorrect,1,Low_Ortho,2316,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,0,1,18,TRUE,14
.,Full Trial Period,c194043,18,High_Ortho_IA,1976,0.6416,834,114,902,2,3,Correct,0,High_Ortho,2875,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,clat,2,csih,knoy,1,dhhx,1,1,18,TRUE,14
.,Full Trial Period,c194043,18,Low_Ortho_IA,238,0.0773,238,238,606,1,1,Correct,0,High_Ortho,2875,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,clat,2,csih,knoy,1,dhhx,1,1,18,TRUE,14
.,Full Trial Period,c194043,18,Illegal_IA,358,0.1162,358,358,1800,1,1,Correct,0,High_Ortho,2875,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,clat,2,csih,knoy,1,dhhx,1,1,18,TRUE,14
.,Full Trial Period,c194043,18,Unpron_IA,284,0.0922,284,86,266,2,2,Correct,0,High_Ortho,2875,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,clat,2,csih,knoy,1,dhhx,1,1,18,TRUE,14
.,Full Trial Period,c194043,18,Unpron_IA,238,0.0773,238,238,606,1,1,Correct,0,High_Ortho,2875,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,clat,2,csih,knoy,1,dhhx,1,1,18,TRUE,14
.,Full Trial Period,c194045,1,High_Ortho_IA,2368,0.4084,506,506,1582,1,2,Correct,17,High_Ortho,5830,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,3,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194045,1,Low_Ortho_IA,1350,0.2328,242,242,1282,1,3,Correct,17,High_Ortho,5830,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,3,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194045,1,Illegal_IA,966,0.1666,368,368,494,1,2,Correct,17,High_Ortho,5830,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,3,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194045,1,Unpron_IA,758,0.1307,324,324,920,1,2,Correct,17,High_Ortho,5830,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,clat,3,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c194045,2,High_Ortho_IA,3356,0.5469,1010,1010,406,1,3,Correct,16,High_Ortho,6276,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,whon,1,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194045,2,Low_Ortho_IA,848,0.1382,320,320,1758,1,2,Correct,16,High_Ortho,6276,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,whon,1,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194045,2,Illegal_IA,1004,0.1636,244,244,1456,1,3,Correct,16,High_Ortho,6276,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,whon,1,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194045,2,Unpron_IA,596,0.0971,244,244,2244,1,2,Correct,16,High_Ortho,6276,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,whon,1,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c194045,3,High_Ortho_IA,3456,0.4434,842,842,352,1,5,Correct,15,High_Ortho,7998,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194045,3,Low_Ortho_IA,3056,0.3921,238,238,1250,1,4,Correct,15,High_Ortho,7998,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194045,3,Illegal_IA,826,0.106,416,416,2624,1,2,Correct,15,High_Ortho,7998,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194045,3,Unpron_IA,210,0.0269,210,210,1530,1,1,Correct,15,High_Ortho,7998,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194045,4,High_Ortho_IA,2142,0.2759,1068,138,3916,2,3,Correct,14,High_Ortho,7904,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194045,4,Low_Ortho_IA,3146,0.4052,1188,168,628,2,5,Correct,14,High_Ortho,7904,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194045,4,Illegal_IA,1532,0.1973,210,210,364,1,3,Correct,14,High_Ortho,7904,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194045,4,Unpron_IA,440,0.0567,440,440,5058,1,1,Correct,14,High_Ortho,7904,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,cret,4,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194045,5,High_Ortho_IA,2490,0.2496,770,770,2780,1,3,Correct,13,High_Ortho,10165,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194045,5,Low_Ortho_IA,1768,0.1772,740,740,316,1,4,Correct,13,High_Ortho,10165,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194045,5,Illegal_IA,4268,0.4278,582,582,2158,1,2,Correct,13,High_Ortho,10165,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194045,5,Unpron_IA,1168,0.1171,878,878,1222,1,2,Correct,13,High_Ortho,10165,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,18
.,Full Trial Period,c194045,6,High_Ortho_IA,2074,0.3921,754,754,1768,1,2,Correct,12,High_Ortho,5284,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194045,6,Low_Ortho_IA,1750,0.3308,392,392,290,1,3,Correct,12,High_Ortho,5284,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194045,6,Illegal_IA,766,0.1448,326,326,1400,1,2,Correct,12,High_Ortho,5284,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194045,6,Unpron_IA,466,0.0881,180,180,714,1,2,Correct,12,High_Ortho,5284,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,slen,4,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194045,7,High_Ortho_IA,2086,0.2854,2086,2086,5510,1,1,Correct,11,High_Ortho,7153,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194045,7,Low_Ortho_IA,1318,0.1803,254,98,3552,2,3,Correct,11,High_Ortho,7153,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194045,7,Illegal_IA,1716,0.2347,1716,1716,286,1,1,Correct,11,High_Ortho,7153,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194045,7,Unpron_IA,1954,0.2673,1454,1454,2056,1,2,Correct,11,High_Ortho,7153,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194045,8,High_Ortho_IA,1950,0.3415,420,420,3178,1,3,Correct,10,High_Ortho,5634,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194045,8,Low_Ortho_IA,502,0.0879,502,502,4576,1,1,Correct,10,High_Ortho,5634,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194045,8,Illegal_IA,300,0.0525,300,300,3632,1,1,Correct,10,High_Ortho,5634,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194045,8,Unpron_IA,2374,0.4158,526,526,498,1,2,Correct,10,High_Ortho,5634,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194045,8,Unpron_IA,502,0.0879,502,502,4576,1,1,Correct,10,High_Ortho,5634,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194045,9,High_Ortho_IA,2514,0.4827,510,510,666,1,3,Correct,9,High_Ortho,5191,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,pred,1,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194045,9,Low_Ortho_IA,1242,0.2385,274,102,310,2,4,Correct,9,High_Ortho,5191,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,pred,1,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194045,9,Illegal_IA,692,0.1329,286,286,1216,1,2,Correct,9,High_Ortho,5191,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,pred,1,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194045,9,Unpron_IA,490,0.0941,202,202,2898,1,2,Correct,9,High_Ortho,5191,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,pred,1,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194045,10,High_Ortho_IA,1622,0.3653,570,570,668,1,2,Correct,8,High_Ortho,4474,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194045,10,Low_Ortho_IA,798,0.1797,388,388,1614,1,2,Correct,8,High_Ortho,4474,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194045,10,Illegal_IA,908,0.2045,272,272,1282,1,2,Correct,8,High_Ortho,4474,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194045,10,Unpron_IA,868,0.1955,324,324,288,1,2,Correct,8,High_Ortho,4474,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194045,10,Unpron_IA,798,0.1797,388,388,1614,1,2,Correct,8,High_Ortho,4474,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194045,11,High_Ortho_IA,1554,0.3374,1008,1008,450,1,4,Incorrect,7,Low_Ortho,4586,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194045,11,Low_Ortho_IA,1824,0.396,828,828,1514,1,3,Incorrect,7,Low_Ortho,4586,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194045,11,Illegal_IA,364,0.079,364,364,3332,1,1,Incorrect,7,Low_Ortho,4586,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194045,11,Unpron_IA,474,0.1029,474,474,2388,1,1,Incorrect,7,Low_Ortho,4586,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c194045,12,High_Ortho_IA,2722,0.4144,1268,1268,2164,1,3,Correct,6,High_Ortho,6482,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,plic,2,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194045,12,Low_Ortho_IA,1484,0.2259,808,808,3846,1,2,Correct,6,High_Ortho,6482,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,plic,2,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194045,12,Illegal_IA,314,0.0478,314,314,3474,1,1,Correct,6,High_Ortho,6482,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,plic,2,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194045,12,Unpron_IA,1778,0.2707,1778,154,316,2,2,Correct,6,High_Ortho,6482,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,plic,2,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194045,12,Unpron_IA,1484,0.2259,808,808,3846,1,2,Correct,6,High_Ortho,6482,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,plic,2,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c194045,13,High_Ortho_IA,3300,0.3217,554,554,2992,1,5,Incorrect,5,Low_Ortho,10619,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194045,13,Low_Ortho_IA,4342,0.4233,148,148,1234,1,6,Incorrect,5,Low_Ortho,10619,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194045,13,Illegal_IA,910,0.0887,432,134,312,2,3,Incorrect,5,Low_Ortho,10619,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194045,13,Unpron_IA,1444,0.1408,356,110,826,2,3,Incorrect,5,Low_Ortho,10619,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194045,14,High_Ortho_IA,2162,0.3317,798,798,286,1,4,Correct,4,High_Ortho,6527,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,18
.,Full Trial Period,c194045,14,Low_Ortho_IA,2264,0.3473,1464,1464,1140,1,3,Correct,4,High_Ortho,6527,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,18
.,Full Trial Period,c194045,14,Illegal_IA,618,0.0948,618,618,3966,1,1,Correct,4,High_Ortho,6527,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,18
.,Full Trial Period,c194045,14,Unpron_IA,1258,0.193,1258,1258,2646,1,1,Correct,4,High_Ortho,6527,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,18
.,Full Trial Period,c194045,15,High_Ortho_IA,1220,0.254,606,606,830,1,2,Incorrect,3,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194045,15,Low_Ortho_IA,2596,0.5404,1828,1828,1492,1,2,Incorrect,3,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194045,15,Illegal_IA,492,0.1024,492,492,296,1,1,Incorrect,3,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194045,15,Unpron_IA,258,0.0537,258,258,3358,1,1,Incorrect,3,Low_Ortho,4725,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194045,16,High_Ortho_IA,1724,0.385,466,466,700,1,5,Correct,2,High_Ortho,4686,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194045,16,Low_Ortho_IA,932,0.2081,372,372,1478,1,3,Correct,2,High_Ortho,4686,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194045,16,Illegal_IA,530,0.1184,218,218,1204,1,2,Correct,2,High_Ortho,4686,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194045,16,Unpron_IA,920,0.2054,218,218,426,1,3,Correct,2,High_Ortho,4686,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194045,16,Unpron_IA,932,0.2081,372,372,1478,1,3,Correct,2,High_Ortho,4686,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194045,17,High_Ortho_IA,1730,0.2789,780,780,2078,1,2,Incorrect,1,Low_Ortho,6268,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194045,17,Low_Ortho_IA,2596,0.4186,1160,1160,862,1,3,Incorrect,1,Low_Ortho,6268,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194045,17,Illegal_IA,1106,0.1783,298,298,506,1,3,Incorrect,1,Low_Ortho,6268,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194045,17,Unpron_IA,314,0.0506,314,314,3162,1,1,Incorrect,1,Low_Ortho,6268,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,dren,4,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c194045,18,High_Ortho_IA,2674,0.5803,816,816,1032,1,3,Correct,0,High_Ortho,4537,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194045,18,Low_Ortho_IA,338,0.0734,338,338,2602,1,1,Correct,0,High_Ortho,4537,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194045,18,Illegal_IA,676,0.1467,244,244,1892,1,2,Correct,0,High_Ortho,4537,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194045,18,Unpron_IA,694,0.1506,694,694,280,1,1,Correct,0,High_Ortho,4537,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194045,18,Unpron_IA,338,0.0734,338,338,2602,1,1,Correct,0,High_Ortho,4537,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c194046,1,High_Ortho_IA,3028,0.3685,264,100,988,2,8,Correct,17,High_Ortho,8462,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194046,1,Low_Ortho_IA,3804,0.4629,342,342,250,1,5,Correct,17,High_Ortho,8462,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194046,1,Illegal_IA,650,0.0791,346,346,1322,1,2,Correct,17,High_Ortho,8462,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194046,1,Unpron_IA,530,0.0645,296,296,634,1,2,Correct,17,High_Ortho,8462,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194046,2,High_Ortho_IA,2438,0.6258,728,728,1110,1,2,Correct,16,High_Ortho,3646,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,18
